2903,0,2903
2693,0,2693
2912,0,2912
3011,0,3011
2958,0,2958
2880,0,2880
2911,0,2911
3792,0,3792
3001,0,3001
2608,0,2608
2619,0,2619
3368,0,3368
2637,0,2637
2619,0,2619
2627,0,2627
2675,0,2675
2651,0,2651
2584,0,2584
2711,0,2711
3041,0,3041
2625,0,2625
2604,0,2604
2822,0,2822
2841,0,2841
2633,0,2633
3477,0,3477
2742,3350,6092
3143,0,3143
2727,0,2727
2747,0,2747
2628,0,2628
3004,0,3004
